id,title,body,category,priority
6scmlgk7,Richiesta preventivo per manutenzione estesa,Vorremmo ricevere un computo dettagliato per incluso supporto H24.,Commerciale,alta
2pvz3ahr,Richiesta distinta per periodo fiscale,Manca la documentazione per l'accordo commerciale. Potete fornirla in formato pdf?,Amministrazione,alta
1b9yeu8d,Pagamento consulenza in sospeso,Il versamento relativo alla transazione del 15/10 non appare nell'estratto conto. È andato a buon fine?,Amministrazione,media
tjtypqo1,Richiesta preventivo per software gestionale,Avrei bisogno di un'offerta per con formazione inclusa comprensiva di costi e tempi di implementazione.,Commerciale,media
do159wrt,Sincronizzazione backup,Le informazioni di in modalità avanzata risultano obsolete rispetto al sistema centrale.,Tecnico,media
p9h0kwi9,Richiesta rimborso per anno contabile,Vorrei richiedere il rimborso per l'abbonamento trimestrale in quanto il servizio non è stato fornito come concordato.,Amministrazione,media
1ama5m26,Verifica estratto conto periodo fiscale,Il rendiconto l'abbonamento trimestrale presenta alcuni movimenti che necessitano di chiarimento.,Amministrazione,media
88tmrqvt,Anomalia nel modulo upload file,Il modulo dopo l'ultimo aggiornamento produce output non deterministici.,Tecnico,alta
rk7pe1ao,Interruzione servizio upload file,Il servizio sul modulo reporting va in crash ogni volta che lo utilizzo.,Tecnico,alta
a4d587uy,Disponibilità articolo toolkit sviluppo,Siamo interessati a ordinare 10 utenti ma sul sito risulta non disponibile.,Commerciale,bassa
ny09djan,Accesso negato a integrazione API,La mia sessione su in orario di punta viene terminata automaticamente dopo pochi secondi.,Tecnico,bassa
pwrg3xgo,Disponibilità articolo supporto tecnico,C'è giacenza sufficiente per deployment on-premise?,Commerciale,media
r7patzmh,Documentazione contabile canone mensile,Potete inviarmi un riepilogo dettagliato delle transazioni per il contratto quadro?,Amministrazione,bassa
24t8ceo9,funzionamento irregolare nel modulo backup,La funzionalità dalla versione 2. 3 genera risultati incoerenti ad ogni esecuzione.,Tecnico,alta
2fqs8zil,Disponibilità articolo pacchetto base,Avremmo necessità di per il Q2 2024 per un progetto imminente. È in stock?,Commerciale,media
m7wg5tre,Verifica importo fattura consulenza,Abbiamo notato che il servizio premium riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,media
wyjn6lp4,Richiesta preventivo per modulo CRM,Vorrei ricevere un preventivo dettagliato per per sede Milano con le relative condizioni commerciali.,Commerciale,media
kfp75rlp,Richiesta fattura per consulenza,Vorrei ottenere copia della documentazione fiscale relativa a contratto n. 12345.,Amministrazione,media
0vlu8do2,Interruzione servizio workflow,Il modulo con credenziali corrette causa il freeze dell'intera interfaccia.,Tecnico,alta
5s5qjped,Richiesta fattura per abbonamento annuale,Mi serve urgentemente il documento fiscale della posizione cliente CLI-789 per la chiusura.,Amministrazione,media
kdaa1v65,Anomalia nel modulo workflow,Rilevo anomalie persistenti nell'elaborazione di nel servizio schedulato.,Tecnico,alta
hlit6rbn,Informazioni su prodotto supporto tecnico,Quali sono i punti di forza del cliente aziendale?,Commerciale,alta
teo1s6ro,Accesso negato a elaborazione batch,L'autenticazione su da ieri sera fallisce anche se inserisco la password corretta.,Tecnico,media
kuyw7eou,Stato acquisto manutenzione estesa,La richiesta 10 utenti è stata presa in carico?,Commerciale,media
c9ywxs7r,Sollecito per anno contabile,Il termine per l'importo convenuto è decorso senza che ricevessimo il pagamento.,Amministrazione,media
nwt0r63l,malfunzionamento nel modulo notifiche,C'è un difetto evidente nel comportamento di sul modulo reporting.,Tecnico,media
cv06104z,Tempi di consegna per software gestionale,Quanto tempo richiede l'evasione di bundle completo?,Commerciale,media
gn4m09g6,Disponibilità articolo toolkit sviluppo,Potete comunicarmi la disponibilità attuale di con SLA garantito?,Commerciale,bassa
ju8bz9lu,Accesso negato a export dati,Ottengo un errore di autorizzazione quando tento di usare sulla dashboard principale.,Tecnico,alta
a5yc4cc1,Pagamento canone mensile in sospeso,Il versamento relativo a l'abbonamento trimestrale non appare nell'estratto conto. È andato a buon fine?,Amministrazione,alta
xqw45g86,Modifica ordine pacchetto base,Potete aggiornare i dettagli dell'ordine 10 utenti?,Commerciale,alta
9749gvxi,Sincronizzazione upload file,Il sistema non aggiorna automaticamente sulla dashboard principale e devo fare refresh manuale.,Tecnico,media
deytc298,Disponibilità articolo servizi professionali,Qual è la reperibilità immediata di con SLA garantito?,Commerciale,bassa
0mbq7fvf,Sollecito per licenza software,Il termine per la fornitura di dicembre è decorso senza che ricevessimo il pagamento.,Amministrazione,alta
7kp01yxw,Anomalia nel modulo report,La funzionalità dal client desktop genera risultati incoerenti ad ogni esecuzione.,Tecnico,alta
k4pw8g9t,Tempi di consegna per modulo CRM,Vorrei sapere se per la configurazione enterprise è disponibile la consegna express e a quale costo.,Tecnico,media
qjl0ee80,Richiesta rimborso per servizio premium,Necessito dello storno della fattura n. 567 per non conformità della prestazione.,Amministrazione,media
dnexj797,Verifica importo rendiconto Q1 2024,Sulla fattura il contratto quadro c'è una differenza di circa 200€ rispetto al preventivo.,Amministrazione,media
zin4kh3d,Verifica importo fattura licenza software,Abbiamo notato che la rata semestrale riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,media
ff6cydrh,Richiesta fattura per licenza software,Non trovo traccia della ricevuta per il contratto quadro nel sistema contabile.,Amministrazione,media
1y2qzf9q,Stato ordine piattaforma integrata,Serve un tracking della fornitura implementazione completa.,Commerciale,media
m3cxgdug,Richiesta rimborso per trimestre chiuso,Il servizio la fornitura di dicembre non corrisponde a quanto ordinato. È possibile ottenere un rimborso?,Commerciale,media
1fvoq93q,criticità nel modulo notifiche,Ho riscontrato un comportamento irregolare in codice 500 che causa perdita di dati.,Tecnico,alta
968qry5f,Pagamento consulenza in sospeso,Ho completato l'operazione di pagamento la posizione cliente CLI-789 ma non vedo aggiornamenti.,Amministrazione,alta
l2xwwsw5,Stato ordine servizi professionali,Non ho ricevuto aggiornamenti su con SLA garantito. Quando è prevista la consegna?,Commerciale,media
wa08ltjb,Richiesta preventivo per servizi professionali,Siamo interessati a per sede Milano e vorremmo conoscere i prezzi applicabili.,Commerciale,alta
75z861uc,Verifica importo prospetto quota associativa,Sulla fattura la fornitura di dicembre c'è una differenza di circa 200€ rispetto al preventivo.,Amministrazione,media
9w8r6eop,Interruzione servizio import massivo,Il sistema va in stop durante l'esecuzione di da ieri sera e devo riavviare tutto.,Tecnico,media
i56kwdum,Stato ordine modulo CRM,Serve un tracking della fornitura modalità SaaS.,Commerciale,alta
qbi6uepk,Richiesta rimborso per licenza software,Chiedo la restituzione della somma pagata per la fornitura di dicembre causa inadempienza.,Amministrazione,media
ltj8ryty,Richiesta preventivo per toolkit sviluppo,Vorrei ricevere un preventivo dettagliato per deployment on-premise con le relative condizioni commerciali.,Commerciale,alta
5geav52j,Richiesta preventivo per sistema ERP,Siamo interessati al cliente aziendale e vorremmo conoscere i prezzi applicabili.,Commerciale,alta
n4v3mvp0,Interruzione servizio notifiche,L'applicazione si arresta improvvisamente quando utilizzo con credenziali corrette.,Tecnico,alta
y5rih1oq,Accesso negato a report,Le mie credenziali per tramite l'interfaccia web non vengono più riconosciute.,Tecnico,alta
ml5m8ekh,Interruzione servizio elaborazione batch,Il servizio dalla versione 2. 3 va in crash ogni volta che lo utilizzo.,Tecnico,alta
v68eb5p4,Stato ordine supporto tecnico,A che punto è l'evasione dell'ordine modalità SaaS?,Commerciale,media
9fcez733,Disponibilità articolo training on-site,Qual è la reperibilità immediata di bundle completo?,Commerciale,bassa
xy9oluzp,Pagamento periodo fiscale in sospeso,L'importo per il servizio premium è stato addebitato ma non risulta a sistema. Serve un controllo.,Amministrazione,media
0ys7xwq2,Funzionalità gestione utenti non operativa,La feature nel servizio schedulato è presente ma completamente non funzionante.,Tecnico,media
mb8fo2z4,Verifica estratto conto anno contabile,Riscontro operazioni non riconosciute nel riepilogo della transazione del 15/10.,Amministrazione,bassa
6bh9cs1i,Pagamento quota associativa in sospeso,"Il saldo l'accordo commerciale dovrebbe già essere stato processato, ma non risulta.",Amministrazione,alta
19vyxl2d,Disponibilità articolo soluzione cloud,Quando è previsto il rifornimento del cliente aziendale?,Commerciale,media
5lix6med,problema tecnico nel modulo login,In con credenziali corrette si verifica un'interruzione quando inserisco determinati valori.,Tecnico,alta
m6zf5z8h,Tempi di consegna per consulenza strategica,Entro quando potremmo ricevere con SLA garantito se ordinassimo oggi?,Commerciale,bassa
73x0rgfh,Accesso negato a login,Il login a durante il processo notturno viene rifiutato senza apparente motivo.,Tecnico,alta
5teu503a,Anomalia nel modulo stampa documenti,Rilevo anomalie persistenti nell'elaborazione di durante il processo notturno.,Tecnico,alta
5not5hm7,Stato domanda piano premium,A che punto è l'evasione dell'ordine deployment on-premise?,Commerciale,media
wr21fzzb,Accesso negato a login,Il sistema mi impedisce di entrare in con file superiori a 10MB dicendo che non ho i permessi.,Tecnico,alta
s5owndgg,Verifica estratto conto trimestre chiuso,Nello storico il compenso consulenza appare una transazione duplicata.,Amministrazione,media
v396monk,Richiesta rimborso per quota associativa,È possibile ottenere l'accredito di quanto versato per gennaio 2024?,Amministrazione,media
x7bfnib8,Richiesta rimborso per fornitura materiali,Vorrei richiedere il rimborso per la fattura n. 567 in quanto il servizio non è stato fornito come concordato.,Commerciale,media
dg9n2jq8,Tempi di consegna per licenze enterprise,Abbiamo necessità di per sede Milano per il giorno X. È fattibile?,Commerciale,media
k4e5md4e,Disponibilità articolo modulo CRM,C'è giacenza sufficiente per 10 utenti?,Commerciale,media
1j57c2dt,Richiesta preventivo per modulo CRM,Chiedo gentilmente una proposta commerciale per soluzione chiavi in mano da presentare alla direzione.,Commerciale,bassa
645u05gj,Sincronizzazione elaborazione batch,I dati in in orario di punta non sono allineati con le altre sezioni del sistema.,Tecnico,alta
9969d065,Verifica importo fattura prestazione professionale,L'importo indicato sulla fornitura di dicembre è differente rispetto all'offerta concordata. Potete controllare?,Commerciale,media
